Size,Floor,TotalFloors,CentralHeating,District,Year,Type,BuildingType,Price
258,6,7,НЕ,"град София, Витоша",2020,МНОГОСТАЕН,Тухла,400000
258,1,4,Лок.отопл.,"град София, Витоша",2018,МНОГОСТАЕН,Тухла,237400
258,7,8,НЕ,"град София, Манастирски ливади",2021,4-СТАЕН,Тухла,229433
258,3,3,НЕ,"град София, Драгалевци",2011,3-СТАЕН,Тухла,333000
258,8,10,Лок.отопл.,"град София, Гоце Делчев",2011,3-СТАЕН,Тухла,225000
257,7,8,,"град София, Манастирски ливади",2020,4-СТАЕН,Тухла,229433
257,5,5,Лок.отопл.,"град София, Манастирски ливади",2018,4-СТАЕН,Тухла,179999
257,8,9,,"град София, Бъкстон",2021,4-СТАЕН,Тухла,215000
256,6,6,НЕ,"град София, Кръстова вада",2008,МНОГОСТАЕН,Тухла,270000
255,6,7,ДА,"град София, Център",2019,МЕЗОНЕТ,Тухла,259000
255,7,8,ДА,"град София, Стрелбище",2000,МЕЗОНЕТ,Тухла,395000
255,5,6,НЕ,"град София, Кръстова вада",2020,МЕЗОНЕТ,Тухла,280700
255,4,5,НЕ,"град София, Витоша",2008,МЕЗОНЕТ,Тухла,429000
255,4,5,,"град София, Витоша",2007,МЕЗОНЕТ,Тухла,379309
255,6,7,ДА,"град София, Борово",2021,МЕЗОНЕТ,Тухла,228900
255,4,6,ДА,"град София, Център",1932,МНОГОСТАЕН,Тухла,510000
255,4,7,ДА,"град София, Изток",2009,МНОГОСТАЕН,Тухла,481950
255,7,8,ДА,"град София, Стрелбище",2000,4-СТАЕН,Тухла,395000
255,3,7,ДА,"град София, Изток",2009,4-СТАЕН,Тухла,481950
255,4,5,,"град София, Витоша",2009,4-СТАЕН,Тухла,379300
255,4,5,НЕ,"град София, Витоша",2007,4-СТАЕН,Тухла,299000
255,4,5,НЕ,"град София, Витоша",2008,3-СТАЕН,Тухла,429000
255,4,5,НЕ,"град София, Лозенец",2018,4-СТАЕН,Тухла,545088
254,8,8,НЕ,"град София, Манастирски ливади",2021,МНОГОСТАЕН,Тухла,281105
254,5,5,НЕ,"град София, Манастирски ливади",2019,4-СТАЕН,Тухла,252200
254,4,4,НЕ,"град София, Манастирски ливади",2019,4-СТАЕН,Тухла,252000
254,10,11,ДА,"град София, Лагера",2010,4-СТАЕН,Тухла,470000
253,1,3,,"град София, в.з.Американски колеж",2021,МНОГОСТАЕН,Тухла,159100
253,2,5,НЕ,"град София, Бояна",2009,МНОГОСТАЕН,Тухла,244260
253,4,5,Лок.отопл.,"град София, Изток",1980,4-СТАЕН,Тухла,307000
253,3,6,Лок.отопл.,"град София, Бояна",2007,4-СТАЕН,Тухла,302100
253,2,6,Лок.отопл.,"град София, Бояна",2007,4-СТАЕН,Тухла,293100
253,1,3,,"град София, с. Панчарево",2021,3-СТАЕН,Тухла,198000
252,6,7,ДА,"град София, Яворов",2017,МЕЗОНЕТ,Тухла,479980
252,6,7,,"град София, Яворов",2016,4-СТАЕН,Тухла,510000
252,3,6,ДА,"град София, ж.гр.Южен парк",2010,4-СТАЕН,Тухла,500000
252,8,8,,"град София, Бояна",2018,4-СТАЕН,Тухла,375000
251,6,6,ДА,"град София, Разсадника",2021,4-СТАЕН,Тухла,172000
251,4,4,НЕ,"град София, Манастирски ливади",2019,4-СТАЕН,Тухла,181000
251,6,6,ДА,"град София, Лозенец",2005,4-СТАЕН,Тухла,375000
251,4,5,,"град София, Кръстова вада",2020,4-СТАЕН,Тухла,359000
251,5,5,,"град София, Докторски паметник",1930,4-СТАЕН,Тухла,970000
251,8,8,НЕ,"град София, Витоша",2019,4-СТАЕН,Тухла,314500
250,5,5,,"град София, Витоша",2012,АТЕЛИЕ,Тухла,200850
250,7,7,,"град София, Стрелбище",1995,МЕЗОНЕТ,Тухла,285000
250,4,4,,"град София, Манастирски ливади",2007,МЕЗОНЕТ,Тухла,340000
250,7,8,ДА,"град София, Изгрев",2018,МЕЗОНЕТ,Тухла,397000
250,5,6,НЕ,"град София, Бояна",2015,МЕЗОНЕТ,Тухла,960000
250,6,7,ДА,"град София, Борово",1998,МЕЗОНЕТ,Тухла,228000
250,5,5,ДА,"град София, Борово",2000,МЕЗОНЕТ,Тухла,225000
250,5,6,ДА,"град София, Център",2010,МНОГОСТАЕН,Тухла,1100000
250,5,7,ДА,"град София, Лозенец",2000,МНОГОСТАЕН,Тухла,750000
250,3,8,ДА,"град София, Лозенец",2005,МНОГОСТАЕН,Тухла,476000
250,8,8,,"град София, Левски Г",2012,МНОГОСТАЕН,Тухла,165000
250,8,8,,"град София, Левски Г",2012,МНОГОСТАЕН,Тухла,165000
250,2,5,Лок.отопл.,"град София, Княжево",2003,МНОГОСТАЕН,Тухла,238000
250,2,5,Лок.отопл.,"град София, Карпузица",2003,МНОГОСТАЕН,Тухла,238000
250,7,8,ДА,"град София, Изгрев",2018,МНОГОСТАЕН,Тухла,397000
250,7,7,,"град София, Гео Милев",2020,МНОГОСТАЕН,Тухла,515000
250,6,7,ДА,"град София, Борово",1998,МНОГОСТАЕН,Тухла,228000
250,2,3,,"град София, Банишора",2000,МНОГОСТАЕН,Тухла,149990
250,3,5,ДА,"град София, Яворов",2020,4-СТАЕН,Тухла,425000
250,2,5,Лок.отопл.,"град София, Карпузица",2003,4-СТАЕН,Тухла,238000
250,2,5,,"град София, Карпузица",2003,4-СТАЕН,Тухла,237900
250,6,6,ДА,"град София, Гео Милев",2018,4-СТАЕН,Тухла,449900
250,4,4,,"град София, Витоша",2019,4-СТАЕН,Тухла,269500
250,4,4,Лок.отопл.,"град София, Витоша",2010,4-СТАЕН,Тухла,269000
250,5,5,,"град София, Витоша",2012,4-СТАЕН,Тухла,200850
250,6,7,ДА,"град София, Борово",1998,4-СТАЕН,Тухла,228000
250,17,19,,"град София, Овча купел",2018,3-СТАЕН,Тухла,275000
250,4,4,,"град София, Драгалевци",2012,3-СТАЕН,Тухла,340000
250,7,8,ДА,"град София, Дианабад",2019,3-СТАЕН,Тухла,275000
250,5,5,,"град София, Витоша",2012,3-СТАЕН,Тухла,200850
250,5,5,НЕ,"град София, Витоша",2019,3-СТАЕН,Тухла,189900
250,4,4,,"град София, Младост 2",2018,2-СТАЕН,Тухла,175000
250,4,4,ДА,"град София, Младост 2",2018,2-СТАЕН,Тухла,175000
250,5,8,ДА,"град София, Изток",2022,4-СТАЕН,Тухла,272860
250,7,8,ДА,"град София, Изгрев",2018,4-СТАЕН,Тухла,398000
249,7,7,НЕ,"град София, Левски Г",2012,МНОГОСТАЕН,Тухла,165000
249,2,5,НЕ,"град София, Бояна",1996,МНОГОСТАЕН,Тухла,255000
249,5,5,Лок.отопл.,"град София, Витоша",2008,4-СТАЕН,Тухла,520000
247,3,4,НЕ,"град София, Симеоново",2014,МНОГОСТАЕН,Тухла,242000
247,5,8,ДА,"град София, Изток",2010,МНОГОСТАЕН,Тухла,450000
247,5,7,ДА,"град София, Изгрев",2010,МНОГОСТАЕН,Тухла,450000
247,5,7,ДА,"град София, Изгрев",2010,МНОГОСТАЕН,Тухла,450000
247,5,8,ДА,"град София, Изгрев",2010,МНОГОСТАЕН,Тухла,450000
247,5,8,ДА,"град София, Изгрев",2010,4-СТАЕН,Тухла,450000
247,4,7,Лок.отопл.,"град София, Витоша",2019,4-СТАЕН,Тухла,294000
247,8,8,ДА,"град София, Сухата река",2021,4-СТАЕН,Тухла,231065
246,7,8,ДА,"град София, Сухата река",2020,МЕЗОНЕТ,Тухла,245910
246,7,9,ДА,"град София, Лозенец",2005,МЕЗОНЕТ,Тухла,360000
246,7,8,Лок.отопл.,"град София, Бъкстон",2019,МЕЗОНЕТ,Тухла,215000
246,1,3,НЕ,"град София, Бояна",2017,3-СТАЕН,Тухла,249000
245,4,4,,"град София, Център",1933,МНОГОСТАЕН,Тухла,240000
245,7,8,ДА,"град София, Дианабад",2016,МНОГОСТАЕН,Тухла,265000
245,8,8,ДА,"град София, Дианабад",2016,МНОГОСТАЕН,Тухла,265000
245,8,8,ДА,"град София, Дианабад",2017,МНОГОСТАЕН,Тухла,264997
245,5,5,,"град София, Младост 2",2017,3-СТАЕН,Тухла,199500
245,2,4,НЕ,"град София, Симеоново",2016,4-СТАЕН,Тухла,242000
244,8,8,ДА,"град София, Дианабад",2017,4-СТАЕН,Тухла,264997
244,6,6,НЕ,"град София, Овча купел",2022,3-СТАЕН,Тухла,129900
244,8,8,,"град София, Дианабад",2017,МНОГОСТАЕН,Тухла,265000
243,6,6,Лок.отопл.,"град София, Гео Милев",2017,АТЕЛИЕ,Тухла,179900
243,6,7,ДА,"град София, Оборище",2008,МЕЗОНЕТ,Тухла,680000
242,16,16,ДА,"град София, Оборище",2021,МНОГОСТАЕН,Тухла,491000
241,3,5,НЕ,"град София, Витоша",2009,МНОГОСТАЕН,Тухла,310000
241,4,8,Лок.отопл.,"град София, Студентски град",2019,4-СТАЕН,Тухла,517913
241,4,8,Лок.отопл.,"град София, Студентски град",2019,4-СТАЕН,Тухла,433602
241,5,6,НЕ,"град София, Лозенец",2001,4-СТАЕН,Тухла,329000
240,7,8,НЕ,"град София, Хиподрума",2002,МЕЗОНЕТ,Тухла,220000
240,6,6,Лок.отопл.,"град София, Манастирски ливади",2019,МЕЗОНЕТ,Тухла,229000
240,1,4,НЕ,"град София, Драгалевци",2015,МЕЗОНЕТ,Тухла,240000
240,4,5,Лок.отопл.,"град София, Горна баня",1998,МЕЗОНЕТ,Тухла,235000
240,2,2,НЕ,"град София, Център",1910,МНОГОСТАЕН,Тухла,325000
240,7,9,НЕ,"град София, Лозенец",1999,МНОГОСТАЕН,Тухла,355000
240,1,4,НЕ,"град София, Драгалевци",2015,МНОГОСТАЕН,Тухла,240000
240,4,5,,"град София, Витоша",2005,МНОГОСТАЕН,Тухла,149000
240,5,6,НЕ,"град София, Бояна",2010,МНОГОСТАЕН,Тухла,265000
240,7,9,,"град София, Хладилника",1999,4-СТАЕН,Тухла,310000
240,2,5,Лок.отопл.,"град София, Редута",1998,4-СТАЕН,Тухла,265000
240,11,12,НЕ,"град София, Манастирски ливади",2020,4-СТАЕН,Тухла,401640
240,6,9,,"град София, Иван Вазов",2012,4-СТАЕН,Тухла,440000
240,1,4,,"град София, Драгалевци",2013,4-СТАЕН,Тухла,250000
240,1,5,НЕ,"град София, Драгалевци",2015,4-СТАЕН,Тухла,240000
240,4,5,,"град София, Гоце Делчев",2020,4-СТАЕН,Тухла,240000
240,4,4,Лок.отопл.,"град София, Витоша",2013,4-СТАЕН,Тухла,450000
240,4,5,,"град София, Витоша",2005,4-СТАЕН,Тухла,149000
240,5,6,ДА,"град София, Банишора",2010,4-СТАЕН,Тухла,335000
240,5,6,ДА,"град София, Център",2010,4-СТАЕН,Тухла,335000
239,7,7,,"град София, Център",2021,МНОГОСТАЕН,Тухла,499900
239,5,5,,"град София, Горна баня",2009,4-СТАЕН,Тухла,236999
239,4,5,,"град София, Гео Милев",2020,4-СТАЕН,Тухла,235000
239,5,5,,"град София, Витоша",2008,4-СТАЕН,Тухла,325000
238,2,2,НЕ,"град София, Бояна",2009,МЕЗОНЕТ,Тухла,300000
238,1,5,Лок.отопл.,"град София, Витоша",2019,4-СТАЕН,Тухла,169900
237,1,3,,"град София, Симеоново",2011,4-СТАЕН,Тухла,185000
237,3,4,,"град София, Княжево",2010,МЕЗОНЕТ,Тухла,225000
236,5,6,ДА,"град София, Павлово",2021,МЕЗОНЕТ,Тухла,179500
236,5,6,ДА,"град София, Павлово",2021,МЕЗОНЕТ,Тухла,179000
236,3,4,,"град София, Център",1960,МНОГОСТАЕН,Тухла,240000
236,5,5,ДА,"град София, Павлово",2021,МНОГОСТАЕН,Тухла,179000
236,5,5,НЕ,"град София, Витоша",2017,МНОГОСТАЕН,Тухла,195800
236,4,8,Лок.отопл.,"град София, Иван Вазов",2020,4-СТАЕН,Тухла,612430
236,4,9,Лок.отопл.,"град София, Иван Вазов",2020,4-СТАЕН,Тухла,589000
236,3,7,Лок.отопл.,"град София, Иван Вазов",2020,4-СТАЕН,Тухла,590000
235,7,7,,"град София, Стрелбище",2019,МЕЗОНЕТ,Тухла,395000
235,3,4,НЕ,"град София, Карпузица",2018,МЕЗОНЕТ,Тухла,232000
235,4,5,НЕ,"град София, Горубляне",2019,МЕЗОНЕТ,Тухла,265000
