Id,Url,Size,Floor,TotalFloors,CentralHeating,District,Year,Type,BuildingType,Price
12967,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159109623110294&slink=6043hx&f1=4,103,3,5,НЕ,"град София, Манастирски ливади",2015,3-СТАЕН,Тухла,265000
12968,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159835759444526&slink=6043hx&f1=4,103,7,8,ДА,"град София, Младост 2",1983,3-СТАЕН,Панел,124900
12969,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160318871750519&slink=6043hx&f1=4,103,0,0,,"град София, Младост 2",0,3-СТАЕН,Панел,125900
12970,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160318120966927&slink=6043hx&f1=4,103,7,8,НЕ,"град София, Младост 2",1983,3-СТАЕН,Панел,126000
12971,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c152966657149901&slink=6043hx&f1=4,103,6,8,ДА,"град София, Младост 2",1984,3-СТАЕН,Панел,126000
12972,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160326544793005&slink=6043hx&f1=4,103,7,8,НЕ,"град София, Младост 2",1982,3-СТАЕН,Панел,126800
12973,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158321875234565&slink=6043hx&f1=4,103,7,8,ДА,"град София, Младост 2",1984,3-СТАЕН,Панел,126800
12974,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159076024706491&slink=6043hx&f1=4,103,1,5,ДА,"град София, Младост 2",0,3-СТАЕН,Тухла,129000
12975,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158980552738004&slink=6043hx&f1=4,103,1,6,ДА,"град София, Младост 2",1900,3-СТАЕН,Тухла,129000
12976,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159466714497057&slink=6043hx&f1=4,103,1,5,ДА,"град София, Младост 2",2021,3-СТАЕН,Тухла,129000
12977,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159350034054706&slink=6043hx&f1=4,103,0,0,НЕ,"град София, Младост 2",2022,3-СТАЕН,Тухла,129000
12978,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158936572757597&slink=6043hx&f1=4,103,1,5,ДА,"град София, Младост 2",2022,3-СТАЕН,Тухла,129000
12979,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156567056882473&slink=6043hx&f1=4,103,3,5,ДА,"град София, Младост 2",1975,3-СТАЕН,Тухла,145000
12980,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156051661733029&slink=6043hx&f1=4,103,3,4,ДА,"град София, Младост 2",1978,3-СТАЕН,Тухла,149000
12981,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156015552364428&slink=6043hx&f1=4,103,3,4,ДА,"град София, Младост 2",0,3-СТАЕН,Тухла,149000
12982,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158650901679403&slink=6043hx&f1=4,103,4,5,,"град София, Младост 2",1981,3-СТАЕН,Тухла,149000
12983,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159790665921559&slink=6043hx&f1=4,103,4,5,ДА,"град София, Младост 2",2018,3-СТАЕН,Тухла,154500
12984,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160069237534429&slink=6043hx&f1=4,103,2,6,,"град София, Младост 4",2022,3-СТАЕН,Тухла,117980
12985,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c157961722814123&slink=6043hx&f1=4,103,2,8,НЕ,"град София, Младост 4",2021,3-СТАЕН,Тухла,122000
12986,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160032772433239&slink=6043hx&f1=4,103,3,6,,"град София, Младост 4",0,3-СТАЕН,Тухла,154000
12987,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160119172959287&slink=6043hx&f1=4,103,3,8,,"град София, Младост 4",2020,3-СТАЕН,Тухла,155000
12988,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159256848630317&slink=6043hx&f1=4,103,2,6,НЕ,"град София, Модерно предградие",2022,3-СТАЕН,Тухла,72412
12989,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160093102607793&slink=6043hx&f1=4,103,5,6,НЕ,"град София, Модерно предградие",2022,3-СТАЕН,Тухла,77034
12990,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159896893850705&slink=6043hx&f1=4,103,2,7,ДА,"град София, Надежда 1",2022,3-СТАЕН,Тухла,85673
12991,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159351961738776&slink=6043hx&f1=4,103,4,6,ДА,"град София, Надежда 1",2021,3-СТАЕН,Тухла,87890
12992,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160265543891822&slink=6043hx&f1=4,103,4,6,,"град София, Надежда 1",2022,3-СТАЕН,Тухла,90500
12993,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160027158399509&slink=6043hx&f1=4,103,5,6,ДА,"град София, Надежда 1",2022,3-СТАЕН,Тухла,90640
12994,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158376241097356&slink=6043hx&f1=4,103,1,6,ДА,"град София, Надежда 1",2022,3-СТАЕН,Тухла,90883
12995,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160262432498148&slink=6043hx&f1=4,103,4,6,,"град София, Надежда 1",2022,3-СТАЕН,Тухла,91000
12996,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159921167115710&slink=6043hx&f1=4,103,5,7,ДА,"град София, Надежда 1",2000,3-СТАЕН,Тухла,91045
12997,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c157959466988265&slink=6043hx&f1=4,103,4,6,ДА,"град София, Надежда 1",2021,3-СТАЕН,Тухла,91045
12998,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160216841621248&slink=6043hx&f1=4,103,4,6,ДА,"град София, Надежда 1",2022,3-СТАЕН,Тухла,91065
12999,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159705174562456&slink=6043hx&f1=4,103,4,8,ДА,"град София, Надежда 1",2020,3-СТАЕН,Тухла,114070
13000,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c154379052611165&slink=6043hx&f1=4,103,5,8,ДА,"град София, Надежда 1",2019,3-СТАЕН,Тухла,123600
13001,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158780637650911&slink=6043hx&f1=4,103,3,8,ДА,"град София, Надежда 1",2020,3-СТАЕН,Тухла,123990
13002,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158817127935685&slink=6043hx&f1=4,103,4,8,ДА,"град София, Надежда 1",0,3-СТАЕН,Тухла,124440
13003,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159066932686602&slink=6043hx&f1=4,103,4,8,,"град София, Надежда 1",2020,3-СТАЕН,Тухла,125700
13004,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158272414484219&slink=6043hx&f1=5,103,2,7,ДА,"град София, Надежда 1",2020,3-СТАЕН,Тухла,128490
13005,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159065418145383&slink=6043hx&f1=5,103,5,5,ДА,"град София, Обеля 2",2022,3-СТАЕН,Тухла,82544
13006,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c157830134702708&slink=6043hx&f1=5,103,6,6,,"град София, Овча купел",2019,3-СТАЕН,Тухла,79071
13007,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159175866123784&slink=6043hx&f1=5,103,4,7,,"град София, Овча купел",0,3-СТАЕН,Тухла,92290
13008,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158643121459205&slink=6043hx&f1=5,103,2,5,НЕ,"град София, Овча купел",2020,3-СТАЕН,Тухла,105692
13009,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160225087786446&slink=6043hx&f1=5,103,0,0,,"град София, Овча купел 1",0,3-СТАЕН,Тухла,0
13010,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158470299263507&slink=6043hx&f1=5,103,2,8,ДА,"град София, Подуяне",0,3-СТАЕН,Тухла,103000
13011,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159981856592731&slink=6043hx&f1=5,103,4,5,ДА,"град София, Разсадника",2018,3-СТАЕН,Тухла,157500
13012,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160279537788450&slink=6043hx&f1=5,103,2,6,Лок.отопл.,"град София, Редута",2020,3-СТАЕН,Тухла,103220
13013,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160205062703823&slink=6043hx&f1=5,103,2,6,НЕ,"град София, Редута",2021,3-СТАЕН,Тухла,103220
13014,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160277381335727&slink=6043hx&f1=5,103,2,5,НЕ,"град София, Редута",0,3-СТАЕН,Тухла,113000
13015,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156084895498532&slink=6043hx&f1=5,103,3,6,НЕ,"град София, Редута",0,3-СТАЕН,Тухла,113000
13016,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155773116143806&slink=6043hx&f1=5,103,1,6,ДА,"град София, Редута",0,3-СТАЕН,Тухла,123000
13017,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c157683278521968&slink=6043hx&f1=5,103,5,7,ДА,"град София, Редута",2020,3-СТАЕН,Тухла,144200
13018,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c133960280575250&slink=6043hx&f1=5,103,7,7,Лок.отопл.,"град София, Редута",2011,3-СТАЕН,Тухла,145000
13019,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156050362187589&slink=6043hx&f1=5,103,2,4,,"град София, с. Лозен",2020,3-СТАЕН,Тухла,99400
13020,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158133251946684&slink=6043hx&f1=5,103,0,0,НЕ,"град София, с. Панчарево",0,3-СТАЕН,Тухла,87550
13021,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160275742892922&slink=6043hx&f1=5,103,13,22,ДА,"град София, Света Троица",1983,3-СТАЕН,ЕПК,123600
13022,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159360131985738&slink=6043hx&f1=5,103,3,4,НЕ,"град София, Симеоново",2020,3-СТАЕН,Тухла,93330
13023,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160308036080461&slink=6043hx&f1=5,103,2,8,ДА,"град София, Стрелбище",1970,3-СТАЕН,Тухла,149000
13024,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160224999484899&slink=6043hx&f1=5,103,5,8,ДА,"град София, Студентски град",2022,3-СТАЕН,Тухла,97595
13025,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158530990042412&slink=6043hx&f1=5,103,5,8,ДА,"град София, Студентски град",2021,3-СТАЕН,Тухла,104700
13026,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159298694917400&slink=6043hx&f1=5,103,1,8,ДА,"град София, Сухата река",2020,3-СТАЕН,Тухла,103620
13027,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156888177081511&slink=6043hx&f1=5,103,2,8,,"град София, Сухата река",2019,3-СТАЕН,Тухла,103620
13028,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156397865015345&slink=6043hx&f1=5,103,2,8,ДА,"град София, Сухата река",2021,3-СТАЕН,Тухла,110000
13029,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156739089773401&slink=6043hx&f1=5,103,4,8,ДА,"град София, Сухата река",2021,3-СТАЕН,Тухла,110000
13030,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c157054108943845&slink=6043hx&f1=5,103,1,8,ДА,"град София, Сухата река",2021,3-СТАЕН,Тухла,110000
13031,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c157000380479029&slink=6043hx&f1=5,103,4,8,ДА,"град София, Сухата река",2021,3-СТАЕН,Тухла,110000
13032,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159772511027201&slink=6043hx&f1=5,103,1,8,ДА,"град София, Фондови жилища",1980,3-СТАЕН,Панел,113000
13033,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160145327411469&slink=6043hx&f1=5,103,6,6,НЕ,"град София, Хладилника",2020,3-СТАЕН,Тухла,146428
13034,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159897558315493&slink=6043hx&f1=5,103,2,7,ДА,"град София, Център",0,3-СТАЕН,Тухла,127400
13035,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c157484248442085&slink=6043hx&f1=5,103,2,7,ДА,"град София, Център",2019,3-СТАЕН,Тухла,127422
13036,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c157363667618207&slink=6043hx&f1=5,103,1,7,ДА,"град София, Център",2019,3-СТАЕН,Тухла,128000
13037,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159006922034490&slink=6043hx&f1=5,103,3,4,ДА,"град София, Център",1964,3-СТАЕН,Тухла,195000
13038,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159404148507893&slink=6043hx&f1=5,103,2,4,ДА,"град София, Център",1933,3-СТАЕН,Тухла,209000
13039,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159951164705029&slink=6043hx&f1=5,103,3,3,,"град София, Център",1931,3-СТАЕН,Тухла,0
13040,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156849486143615&slink=6043hx&f1=5,103,3,4,,"град София, Яворов",0,3-СТАЕН,Тухла,258000
13041,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d159541363750739&slink=6043hx&f1=5,103,9,10,НЕ,"град София, Борово",1975,4-СТАЕН,ЕПК,127500
13042,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d160103589764331&slink=6043hx&f1=5,103,9,11,Лок.отопл.,"град София, Красно село",1989,4-СТАЕН,ЕПК,127500
13043,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d160253089697185&slink=6043hx&f1=5,103,9,11,,"град София, Красно село",1987,4-СТАЕН,ЕПК,127990
13044,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d159911762745445&slink=6043hx&f1=6,103,9,9,,"град София, Левски Г",1992,4-СТАЕН,Панел,88000
13045,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d159886705520563&slink=6043hx&f1=6,103,9,9,,"град София, Левски Г",1985,4-СТАЕН,Панел,89000
13046,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d159030439069927&slink=6043hx&f1=6,103,4,4,ДА,"град София, Левски Г",1990,4-СТАЕН,Панел,94000
13047,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d159801927896849&slink=6043hx&f1=6,103,3,8,ДА,"град София, Младост 4",1980,4-СТАЕН,Панел,115000
13048,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d159973222045477&slink=6043hx&f1=6,103,9,9,ДА,"град София, Овча купел 1",0,4-СТАЕН,Панел,105000
13049,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d158020317515020&slink=6043hx&f1=6,103,1,8,ДА,"град София, Сухата река",1990,4-СТАЕН,Панел,125000
13050,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e159885675865871&slink=6043hx&f1=6,103,9,9,НЕ,"град София, Левски Г",1980,МНОГОСТАЕН,Панел,93000
13051,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e159533073413551&slink=6043hx&f1=6,103,4,8,ДА,"град София, Левски Г",1994,МНОГОСТАЕН,Панел,115000
13052,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e157164379668398&slink=6043hx&f1=6,103,4,5,ДА,"град София, Младост 2",1978,МНОГОСТАЕН,Тухла,152500
13053,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e160189201991456&slink=6043hx&f1=6,103,4,7,ДА,"град София, Овча купел",1990,МНОГОСТАЕН,Панел,90000
13054,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e160224713925468&slink=6043hx&f1=6,103,4,9,,"град София, Стрелбище",0,МНОГОСТАЕН,Тухла,155000
13055,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1h159550636718118&slink=6043hx&f1=6,103,5,7,ДА,"град София, Овча купел",2022,АТЕЛИЕ, ТАВАН,Тухла,77265
13056,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b160102256506469&slink=6043lh&f1=1,104,11,11,НЕ,"град София, Люлин 2",2013,2-СТАЕН,Тухла,67418
13057,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159360706438849&slink=6043lh&f1=1,104,1,6,ДА,"град София, Дианабад",2022,3-СТАЕН,Тухла,99000
13058,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160106391200968&slink=6043lh&f1=1,104,4,7,Лок.отопл.,"град София, Дианабад",2011,3-СТАЕН,Тухла,139500
13059,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159913140391427&slink=6043lh&f1=1,104,2,4,НЕ,"град София, Драгалевци",2020,3-СТАЕН,Тухла,142000
13060,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c157312938498193&slink=6043lh&f1=1,104,14,18,ДА,"град София, Дружба 1",0,3-СТАЕН,ЕПК,95900
13061,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160199085437254&slink=6043lh&f1=1,104,4,9,ДА,"град София, Дружба 2",2007,3-СТАЕН,Тухла,155000
13062,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160284562501893&slink=6043lh&f1=1,104,4,7,Лок.отопл.,"град София, Люлин 9",2009,3-СТАЕН,Тухла,143000
13063,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160269015277368&slink=6043lh&f1=1,104,3,5,,"град София, Манастирски ливади",2012,3-СТАЕН,Тухла,137000
13064,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160283085090687&slink=6043lh&f1=1,104,7,7,НЕ,"град София, Манастирски ливади",2010,3-СТАЕН,Тухла,139900
13065,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159864427085617&slink=6043lh&f1=1,104,2,10,НЕ,"град София, Манастирски ливади",2017,3-СТАЕН,Тухла,176000
13066,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159480825438346&slink=6043lh&f1=1,104,4,6,ДА,"град София, Надежда 3",2021,3-СТАЕН,Тухла,91500
13067,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159972484048742&slink=6043lh&f1=1,104,3,14,ДА,"град София, Стрелбище",1990,3-СТАЕН,ЕПК,165000
13068,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159350736119183&slink=6043lh&f1=1,104,1,6,ДА,"град София, Студентски град",2022,3-СТАЕН,Тухла,99000
13069,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160261965907351&slink=6043lh&f1=1,104,2,8,ДА,"град София, Център",0,3-СТАЕН,Тухла,128000
13070,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159708893930539&slink=6043lh&f1=1,104,3,6,ДА,"град София, Център",0,3-СТАЕН,Тухла,129000
13071,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c160191001123031&slink=6043lh&f1=1,104,3,7,НЕ,"град София, Център",2019,3-СТАЕН,Тухла,198500
13072,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b154756425010901&slink=6043lh&f1=1,104,1,4,,"град София, Малинова долина",0,2-СТАЕН,Тухла,70160
