Size,Floor,TotalFloors,CentralHeating,District,Year,Type,BuildingType,Price
62,3,6,ДА,"град София, Овча купел",2020,2-СТАЕН,Тухла,52760
62,1,6,ДА,"град София, Овча купел 2",2020,2-СТАЕН,Тухла,49656
62,3,5,ДА,"град София, Сердика",2019,2-СТАЕН,Тухла,76260
62,0,0,,"град София, Витоша",2018,2-СТАЕН,Тухла,64200
62,1,5,Лок.отопл.,"град София, Витоша",2018,2-СТАЕН,Тухла,64400
62,3,4,ДА,"град София, Гео Милев",1970,2-СТАЕН,Тухла,94000
62,2,8,ДА,"град София, Красна поляна 2",1985,2-СТАЕН,Панел,56990
62,3,4,,"град София, Лозенец",1955,2-СТАЕН,Тухла,115000
62,9,14,НЕ,"град София, Люлин 3",1992,2-СТАЕН,ЕПК,52000
62,4,6,,"град София, Манастирски ливади",2017,2-СТАЕН,Тухла,118000
62,4,4,ДА,"град София, Надежда 4",1970,2-СТАЕН,Панел,47000
62,2,4,ДА,"град София, Оборище",1965,2-СТАЕН,Тухла,109999
62,1,4,ДА,"град София, Павлово",2019,2-СТАЕН,Тухла,64300
62,5,5,,"град София, Студентски град",2020,2-СТАЕН,Тухла,45900
62,6,7,НЕ,"град София, Сухата река",1968,2-СТАЕН,Тухла,65870
62,13,16,ДА,"град София, Толстой",1987,2-СТАЕН,ЕПК,71000
62,1,7,,"град София, Център",2021,2-СТАЕН,Тухла,77213
62,8,8,ДА,"град София, Гоце Делчев",1975,3-СТАЕН,Панел,67000
62,1,4,Лок.отопл.,"град София, Манастирски ливади",2018,1-СТАЕН,Тухла,54900
62,1,5,Лок.отопл.,"град София, Манастирски ливади",2018,1-СТАЕН,Тухла,54900
62,5,7,,"град София, Манастирски ливади",2015,1-СТАЕН,Тухла,71000
62,2,5,,"град София, Център",2007,1-СТАЕН,Тухла,99000
62,2,6,ДА,"град София, Банишора",2020,2-СТАЕН,Тухла,59185
62,5,8,ДА,"град София, Борово",1980,2-СТАЕН,Панел,72000
62,1,3,,"град София, Бояна",2018,2-СТАЕН,Тухла,65000
62,3,4,,"град София, Бъкстон",2019,2-СТАЕН,Тухла,69200
62,4,5,НЕ,"град София, Бъкстон",2019,2-СТАЕН,Тухла,71499
62,2,5,,"град София, Бъкстон",2019,2-СТАЕН,Тухла,71500
62,2,5,Лок.отопл.,"град София, Витоша",2019,2-СТАЕН,Тухла,49208
62,3,5,,"град София, Витоша",2021,2-СТАЕН,Тухла,49352
62,0,0,,"град София, Витоша",2011,2-СТАЕН,Тухла,55000
62,0,0,ДА,"град София, Витоша",2018,2-СТАЕН,Тухла,64400
62,1,6,НЕ,"град София, Витоша",2016,2-СТАЕН,Тухла,83000
62,4,7,ДА,"град София, Връбница 1",1977,2-СТАЕН,Панел,49000
62,1,6,ДА,"град София, Връбница 2",2019,2-СТАЕН,Тухла,58000
62,3,4,ДА,"град София, Гео Милев",1970,2-СТАЕН,Тухла,93900
62,3,4,ДА,"град София, Гео Милев",1970,2-СТАЕН,Тухла,94000
62,9,10,ДА,"град София, Гео Милев",1974,2-СТАЕН,Тухла,95000
62,3,18,ДА,"град София, Гоце Делчев",1978,2-СТАЕН,ЕПК,68800
62,4,4,ДА,"град София, Гоце Делчев",1962,2-СТАЕН,Тухла,86000
62,1,4,Лок.отопл.,"град София, Драгалевци",2019,2-СТАЕН,Тухла,64700
62,6,6,,"град София, Дружба 1",1970,2-СТАЕН,Панел,87000
62,4,5,ДА,"град София, Дружба 2",2008,2-СТАЕН,Тухла,95000
62,2,6,,"град София, Дървеница",2019,2-СТАЕН,Тухла,70345
62,6,6,ДА,"град София, Западен парк",1979,2-СТАЕН,Панел,62500
62,2,6,ДА,"град София, Западен парк",1972,2-СТАЕН,Панел,64800
62,8,8,ДА,"град София, Захарна фабрика",1982,2-СТАЕН,Панел,60000
62,6,6,ДА,"град София, Изток",1968,2-СТАЕН,Тухла,94779
62,6,6,ДА,"град София, Изток",1968,2-СТАЕН,Тухла,94800
62,6,6,ДА,"град София, Изток",1968,2-СТАЕН,Тухла,94800
62,6,6,ДА,"град София, Изток",1968,2-СТАЕН,Тухла,95000
62,7,9,ДА,"град София, Красна поляна 1",1970,2-СТАЕН,Тухла,64950
62,2,6,ДА,"град София, Красно село",1970,2-СТАЕН,Панел,68500
62,0,0,Лок.отопл.,"град София, Кръстова вада",2019,2-СТАЕН,Тухла,61500
62,2,7,Лок.отопл.,"град София, Кръстова вада",2020,2-СТАЕН,Тухла,65302
62,2,10,,"град София, Кръстова вада",2020,2-СТАЕН,Тухла,67364
62,2,6,,"град София, Кръстова вада",2020,2-СТАЕН,Тухла,73900
62,2,6,НЕ,"град София, Кръстова вада",2019,2-СТАЕН,Тухла,73900
62,2,6,,"град София, Кръстова вада",2019,2-СТАЕН,Тухла,73900
62,2,6,,"град София, Кръстова вада",2020,2-СТАЕН,Тухла,83000
62,0,0,НЕ,"град София, Кръстова вада",2019,2-СТАЕН,Тухла,84900
62,3,7,,"град София, Лагера",2020,2-СТАЕН,Тухла,70149
62,0,0,,"град София, Лозенец",1961,2-СТАЕН,Тухла,82000
62,0,0,НЕ,"град София, Лозенец",1960,2-СТАЕН,Тухла,84888
62,0,0,НЕ,"град София, Лозенец",1960,2-СТАЕН,Тухла,84900
62,1,4,НЕ,"град София, Лозенец",1965,2-СТАЕН,Тухла,84900
62,0,0,,"град София, Лозенец",1960,2-СТАЕН,Тухла,84900
62,1,4,,"град София, Лозенец",1960,2-СТАЕН,Тухла,84900
62,1,4,,"град София, Лозенец",1960,2-СТАЕН,Тухла,84900
62,1,4,Лок.отопл.,"град София, Лозенец",1960,2-СТАЕН,Тухла,85000
62,1,4,,"град София, Лозенец",1960,2-СТАЕН,Тухла,87500
62,5,7,ДА,"град София, Лозенец",1971,2-СТАЕН,Тухла,155000
62,3,9,НЕ,"град София, Люлин - център",2020,2-СТАЕН,Тухла,55550
62,4,7,,"град София, Люлин 1",1960,2-СТАЕН,Панел,61000
62,6,12,ДА,"град София, Люлин 10",1986,2-СТАЕН,ЕПК,64440
62,9,14,,"град София, Люлин 3",1992,2-СТАЕН,ЕПК,52500
62,9,14,НЕ,"град София, Люлин 3",1992,2-СТАЕН,ЕПК,52500
62,9,14,Лок.отопл.,"град София, Люлин 3",1992,2-СТАЕН,ЕПК,53500
62,3,8,Лок.отопл.,"град София, Люлин 3",2021,2-СТАЕН,Тухла,54437
62,4,8,НЕ,"град София, Люлин 3",2021,2-СТАЕН,Тухла,54437
62,7,7,ДА,"град София, Люлин 3",1982,2-СТАЕН,Панел,57000
62,2,14,ДА,"град София, Люлин 4",1999,2-СТАЕН,ЕПК,65000
62,3,7,ДА,"град София, Люлин 5",1984,2-СТАЕН,Панел,57500
62,1,6,,"град София, Малинова долина",2019,2-СТАЕН,Тухла,53199
62,2,6,,"град София, Малинова долина",2020,2-СТАЕН,Тухла,59000
62,5,5,НЕ,"град София, Малинова долина",2007,2-СТАЕН,Тухла,78000
62,2,7,ДА,"град София, Манастирски ливади",2018,2-СТАЕН,Тухла,67372
62,3,8,Лок.отопл.,"град София, Манастирски ливади",2019,2-СТАЕН,Тухла,67980
62,3,7,НЕ,"град София, Манастирски ливади",2018,2-СТАЕН,Тухла,73900
62,2,7,,"град София, Манастирски ливади",2018,2-СТАЕН,Тухла,75000
62,2,7,,"град София, Манастирски ливади",2017,2-СТАЕН,Тухла,77750
62,2,7,,"град София, Манастирски ливади",2018,2-СТАЕН,Тухла,89553
62,3,7,,"град София, Манастирски ливади",2018,2-СТАЕН,Тухла,89553
62,3,6,,"град София, Манастирски ливади",2015,2-СТАЕН,Тухла,99500
62,3,7,ДА,"град София, Медицинска академия",1966,2-СТАЕН,Тухла,114800
62,8,8,ДА,"град София, Младост 1",1976,2-СТАЕН,Панел,64990
62,4,8,ДА,"град София, Младост 1",1972,2-СТАЕН,Панел,76880
62,2,6,ДА,"град София, Младост 1",2020,2-СТАЕН,Тухла,77139
62,3,8,ДА,"град София, Младост 1",1980,2-СТАЕН,Панел,94000
62,2,5,,"град София, Младост 3",2021,2-СТАЕН,Тухла,55242
62,3,5,ДА,"град София, Младост 3",2018,2-СТАЕН,Тухла,108000
62,3,9,,"град София, Младост 4",2019,2-СТАЕН,Тухла,69000
62,2,6,,"град София, Младост 4",2018,2-СТАЕН,Тухла,82000
62,3,8,ДА,"град София, Младост 4",1980,2-СТАЕН,Панел,89999
62,3,8,ДА,"град София, Младост 4",1980,2-СТАЕН,Панел,90000
62,3,8,ДА,"град София, Младост 4",1980,2-СТАЕН,Панел,90000
62,3,6,ДА,"град София, Младост 4",2018,2-СТАЕН,Тухла,108000
62,2,7,,"град София, Модерно предградие",2014,2-СТАЕН,Тухла,49600
62,5,6,,"град София, Мусагеница",2020,2-СТАЕН,Тухла,77139
62,2,6,,"град София, Мусагеница",2020,2-СТАЕН,Тухла,77139
62,4,6,,"град София, Мусагеница",2020,2-СТАЕН,Тухла,99139
62,3,8,ДА,"град София, Надежда 1",2020,2-СТАЕН,Тухла,58900
62,3,6,НЕ,"град София, Надежда 1",2019,2-СТАЕН,Тухла,74400
62,8,8,,"град София, Надежда 2",2019,2-СТАЕН,Тухла,54000
62,8,8,ДА,"град София, Надежда 2",1980,2-СТАЕН,Панел,70000
62,13,16,ДА,"град София, Надежда 2",1987,2-СТАЕН,ЕПК,71000
62,13,16,ДА,"град София, Надежда 2",1987,2-СТАЕН,ЕПК,71000
62,7,8,ДА,"град София, Надежда 2",1980,2-СТАЕН,Панел,72000
62,13,15,,"град София, Надежда 2",1987,2-СТАЕН,ПК,72990
62,2,9,ДА,"град София, Надежда 3",2020,2-СТАЕН,Тухла,53099
62,4,4,ДА,"град София, Надежда 4",1975,2-СТАЕН,Панел,52000
62,6,7,ДА,"град София, Обеля",2020,2-СТАЕН,Тухла,56000
62,7,8,ДА,"град София, Обеля 1",2020,2-СТАЕН,Тухла,56000
62,6,7,ДА,"град София, Обеля 1",2020,2-СТАЕН,Тухла,56000
62,2,4,,"град София, Обеля 1",2019,2-СТАЕН,Тухла,56000
62,3,5,НЕ,"град София, Обеля 1",2018,2-СТАЕН,Тухла,56000
62,7,7,ДА,"град София, Обеля 2",1982,2-СТАЕН,Панел,54990
62,1,6,ДА,"град София, Овча купел",2021,2-СТАЕН,Тухла,49656
62,2,9,ДА,"град София, Овча купел",2020,2-СТАЕН,Тухла,50388
62,2,9,,"град София, Овча купел",2020,2-СТАЕН,Тухла,53836
62,5,9,ДА,"град София, Овча купел",2021,2-СТАЕН,Тухла,55000
62,3,9,,"град София, Овча купел",2020,2-СТАЕН,Тухла,55800
62,2,6,Лок.отопл.,"град София, Овча купел",2018,2-СТАЕН,Тухла,56100
62,2,4,ДА,"град София, Овча купел",2018,2-СТАЕН,Тухла,56600
62,2,6,,"град София, Овча купел",2019,2-СТАЕН,Тухла,57000
62,2,2,,"град София, Овча купел",2018,2-СТАЕН,Тухла,57500
62,3,7,ДА,"град София, Овча купел",2018,2-СТАЕН,Тухла,58900
62,1,6,,"град София, Овча купел",2018,2-СТАЕН,Тухла,67000
62,1,6,Лок.отопл.,"град София, Овча купел",2018,2-СТАЕН,Тухла,69000
62,1,6,ДА,"град София, Овча купел 1",2020,2-СТАЕН,Тухла,49656
62,3,6,ДА,"град София, Овча купел 1",2020,2-СТАЕН,Тухла,52760
62,3,8,Лок.отопл.,"град София, Овча купел 1",2018,2-СТАЕН,Тухла,55300
62,2,8,,"град София, Овча купел 1",2021,2-СТАЕН,Тухла,55430
62,2,8,,"град София, Овча купел 1",2019,2-СТАЕН,Тухла,55431
62,4,6,ДА,"град София, Овча купел 2",2020,2-СТАЕН,Тухла,52760
62,7,9,,"град София, Овча купел 2",1990,2-СТАЕН,Панел,72000
62,0,0,,"град София, Павлово",2019,2-СТАЕН,Тухла,58569
62,1,5,,"град София, Павлово",2019,2-СТАЕН,Тухла,59300
62,4,5,,"град София, Павлово",2019,2-СТАЕН,Тухла,59300
62,4,5,,"град София, Павлово",2019,2-СТАЕН,Тухла,67925
